cityName,stateName,cityCode,locationType,aliasCityName,weightage
Bomdila,Arunachal Pradesh,MMTCC41184,CITY,,5000
Rompicherla,Andhra Pradesh,MMTCC41185,CITY,,5000
Ganai,Uttarakhand,MMTCC41186,CITY,,5000
Bawadi,Rajasthan,MMTCC41187,CITY,,5000
Balat,Meghalaya,MMTCC41188,CITY,,5000
Guhla,Haryana,MMTCC41189,CITY,,5000
Hb Halli,Karnataka,MMTCC41190,CITY,,5000
Delhi Darshan,Delhi State,MMTCC41191,CITY,,1962
Ambadali,Odisha,MMTCC41192,CITY,,5000
Parappanangadi,Kerala,MMTCC41193,CITY,,5000
Lormi,Chhattisgarh,MMTCC41194,CITY,,5000
Srivaikuntam,Tamil Nadu,MMTCC41195,CITY,,5000
Roorkee (Uttar Pradesh),Uttar Pradesh,MMTCC50047,CITY,,1177
Jalangi,West Bengal,MMTCC41197,CITY,,5000
Tabarijo,Arunachal Pradesh,MMTCC41198,CITY,,5000
Belaganj,Bihar,MMTCC41199,CITY,,5000
Vajrapukotturu,Andhra Pradesh,MMTCC41200,CITY,,5000
Kharua,Assam,MMTCC41201,CITY,,5000
Digapahandi,Odisha,MMTCC41202,CITY,,728
Bhimtal,Uttar Pradesh,MMTCC41203,CITY,,5000
Tilauthu,Bihar,MMTCC41204,CITY,,5000
Sherda,Rajasthan,MMTCC41205,CITY,,5000
Karakat,Bihar,MMTCC41206,CITY,,5000
Jabalpur Airport,Madhya Pradesh,MMTCC41207,CITY,,5000
Pappadahandi,Odisha,MMTCC41208,CITY,,1220
Khemana,Rajasthan,MMTCC41209,CITY,,5000
Lookhi,Haryana,MMTCC41210,CITY,,5000
Kochas,Bihar,MMTCC41211,CITY,,5000
Reddigudem,Andhra Pradesh,MMTCC41212,CITY,,5000
Amodpur,West Bengal,MMTCC41213,CITY,,5000
Bewal,Haryana,MMTCC41214,CITY,,5000
Jaleswar,Odisha,MMTCC41215,CITY,,5000
Allur,Andhra Pradesh,MMTCC41216,CITY,,5000
Kumbhe Shivtar,Maharashtra,MMTCC41217,CITY,,5000
Anamasamudrampeta,Andhra Pradesh,MMTCC41218,CITY,,5000
Wadner Bholji,Maharashtra,MMTCC41219,CITY,,5000
Rajgamar,Chhattisgarh,MMTCC41220,CITY,,5000
Harugeri Cross,Karnataka,MMTCC41223,CITY,,5000
Kawakol,Bihar,MMTCC41224,CITY,,5000
Kirmira,Odisha,MMTCC41225,CITY,,5000
"Lawan ,chhattisgarh",Chhattisgarh,MMTCC41226,CITY,,5000
Todaraisingh,Rajasthan,MMTCC41227,CITY,,5000
Bedia Danga,West Bengal,MMTCC41228,CITY,,5000
Dipnagar,Maharashtra,MMTCC41229,CITY,,5000
Aarni,Rajasthan,MMTCC41230,CITY,,5000
Chitarpur,Jharkhand,MMTCC41231,CITY,,5000
Khasiamangal,Tripura,MMTCC41232,CITY,,5000
Madia (Rrajasthan),Rajasthan,MMTCC49793,CITY,,5000
Bambora,Rajasthan,MMTCC41234,CITY,,5000
Karai,Bihar,MMTCC41235,CITY,,5000
Veligandla,Andhra Pradesh,MMTCC41236,CITY,,5000
Puthenkurish,Kerala,MMTCC41237,CITY,,5000
Sanhoula,Bihar,MMTCC41238,CITY,,5000
Gangapur (odisha),Odisha,MMTCC41239,CITY,,5000
Gokulpur,West Bengal,MMTCC41240,CITY,,5000
Shehera,Gujarat,MMTCC41241,CITY,,5000
Kulgam,Jammu and Kashmir,MMTCC41242,CITY,,5000
Hazarapar,Assam,MMTCC41243,CITY,,5000
Kakniyawas,Rajasthan,MMTCC41244,CITY,,5000
Paroo,Bihar,MMTCC41245,CITY,,5000
Daudnagar,Bihar,MMTCC41247,CITY,,5000
Patanpura,Gujarat,MMTCC41248,CITY,,5000
Veerankilaku,Andhra Pradesh,MMTCC41249,CITY,,2292
SawaiMadhopur,Rajasthan,MMTCC41250,CITY,,5000
Katra (Package),Jammu and Kashmir,MMTCC41251,CITY,,5000
Kujang,Odisha,MMTCC41252,CITY,,5000
Peralassery,Kerala,MMTCC41253,CITY,,5000
Chitali (Ahmednagar),Maharashtra,MMTCC49556,CITY,,5000
Fort Songadh,Gujarat,MMTCC41255,CITY,,5000
Pedakurapadu,Andhra Pradesh,MMTCC41256,CITY,,5000
Santhanuthalapadu,Andhra Pradesh,MMTCC41257,CITY,,5000
Bhainsrorgarh,Rajasthan,MMTCC41258,CITY,,5000
Hemgir,Odisha,MMTCC41259,CITY,,5000
Gandavaram,Andhra Pradesh,MMTCC41260,CITY,,5000
Daudpur,West Bengal,MMTCC41261,CITY,,5000
Kathikund,Jharkhand,MMTCC41262,CITY,,5000
Jalgaon Jamod,Maharashtra,MMTCC41263,CITY,,1826
Samastipur,Bihar,MMTCC41264,CITY,,1276
Bamangachi,West Bengal,MMTCC41265,CITY,,5000
Mayang,Assam,MMTCC41266,CITY,,5000
Muduba,Karnataka,MMTCC41267,CITY,,5000
Nimola,Rajasthan,MMTCC41268,CITY,,5000
Kinavakkal,Kerala,MMTCC41269,CITY,,5000
Daring,Arunachal Pradesh,MMTCC41270,CITY,,5000
Gadchandur (Chandrapur),Maharashtra,MMTCC49546,CITY,,5000
"Nawagarh,jharkhand",Jharkhand,MMTCC41272,CITY,,5000
Nilagiri,Odisha,MMTCC41273,CITY,,5000
Chhutmalpur,Uttar Pradesh,MMTCC41274,CITY,,1919
Dontikurru,Andhra Pradesh,MMTCC41275,CITY,,5000
Amod(Gujrat),Gujarat,MMTCC41276,CITY,,5000
Dhanota,Haryana,MMTCC41277,CITY,,5000
Kailaras,Madhya Pradesh,MMTCC41278,CITY,,5000
Nissing,Haryana,MMTCC41279,CITY,,5000
Sayra (Rajasthan),Rajasthan,MMTCC50172,CITY,,2504
Sujasar,Rajasthan,MMTCC41281,CITY,,5000
Karma,Jharkhand,MMTCC41282,CITY,,5000
Dadoli(Madhya Pradesh),Madhya Pradesh,MMTCC41283,CITY,,5000
Raibania,Odisha,MMTCC41284,CITY,,5000
Tirumalairayan Pattinam (Pondicherry),Pondicherry State,MMTCC48819,CITY,,5000
Dhamotar,Rajasthan,MMTCC41287,CITY,,5000
Suni,Himachal Pradesh,MMTCC41288,CITY,,5000
Stuartpuram,Tamil Nadu,MMTCC41289,CITY,,5000
Bavlas,Rajasthan,MMTCC41290,CITY,,5000
Sankheda,Gujarat,MMTCC41291,CITY,,5000
Balada,Andhra Pradesh,MMTCC41292,CITY,,5000
Enayetpur,West Bengal,MMTCC41293,CITY,,5000
Banpur,Odisha,MMTCC41294,CITY,,5000
Banmankhi,Bihar,MMTCC41295,CITY,,5000
Marshaghai,Odisha,MMTCC41296,CITY,,5000
Sheopur (Rajasthan),Rajasthan,MMTCC41297,CITY,,5000
Punnad,Kerala,MMTCC41298,CITY,,5000
Tigiria,Odisha,MMTCC41299,CITY,,5000
Masyana,Himachal Pradesh,MMTCC41300,CITY,,5000
Jakhalabandha,Assam,MMTCC41301,CITY,,5000
Bharanu,Himachal Pradesh,MMTCC41302,CITY,,5000
Digod,Rajasthan,MMTCC41303,CITY,,5000
Makavarapalem,Andhra Pradesh,MMTCC41304,CITY,,5000
Kir Ki Chowki,Rajasthan,MMTCC41305,CITY,,5000
Venkatagirikota,Andhra Pradesh,MMTCC41306,CITY,,5000
Karra,Jharkhand,MMTCC41307,CITY,,5000
Karmali,Goa,MMTCC41308,CITY,,5000
Kotra,Rajasthan,MMTCC41309,CITY,,5000
Nandikotkur,Andhra Pradesh,MMTCC41310,CITY,,922
Patori,Bihar,MMTCC41311,CITY,,5000
Victor,Gujarat,MMTCC41312,CITY,,5000
Bishpuria,West Bengal,MMTCC41314,CITY,,5000
Sidhai,Tripura,MMTCC41315,CITY,,5000
Sigadam,Andhra Pradesh,MMTCC41316,CITY,,5000
Dornipadu,Andhra Pradesh,MMTCC41317,CITY,,5000
Malkharoda,Chhattisgarh,MMTCC41318,CITY,,5000
Sadar Bazar,Haryana,MMTCC41319,CITY,,5000
Dhusuri,Odisha,MMTCC41320,CITY,,5000
Karon,Jharkhand,MMTCC41321,CITY,,5000
Akbarpur (bihar),Bihar,MMTCC49820,CITY,,5000
Tetarpur,Uttar Pradesh,MMTCC41323,CITY,,5000
Devipatnam,Andhra Pradesh,MMTCC41324,CITY,,5000
Itkhori,Jharkhand,MMTCC41325,CITY,,5000
Ruraki,Uttar Pradesh,MMTCC41326,CITY,,5000
Tallarevu,Andhra Pradesh,MMTCC41327,CITY,,5000
Jamuria,West Bengal,MMTCC41328,CITY,,5000
Achabal (Jammu And Kashmir),Jammu and Kashmir,MMTCC49099,CITY,,5000
Handwara,Jammu and Kashmir,MMTCC41330,CITY,,5000
Sunderbani,Jammu and Kashmir,MMTCC41331,CITY,,5000
Ranbirpora,Jammu and Kashmir,MMTCC41332,CITY,,5000
Moyyeru,Andhra Pradesh,MMTCC41333,CITY,,5000
Raptadu,Andhra Pradesh,MMTCC41334,CITY,,5000
Pedakakani (andhra pradesh),Tamil Nadu,MMTCC49850,CITY,,5000
Bhalawani,Maharashtra,MMTCC41336,CITY,,5000
Narsapur,Andhra Pradesh,MMTCC41337,CITY,,5000
Bramhapuri (Chandrapur),Maharashtra,MMTCC50002,CITY,,5000
Balagerya,West Bengal,MMTCC41339,CITY,,5000
Barman(Gujarat),Gujarat,MMTCC41340,CITY,,5000
Kainchi,Odisha,MMTCC41341,CITY,,5000
Khanabal,Jammu and Kashmir,MMTCC41342,CITY,,5000
Palwal,Haryana,MMTCC41343,CITY,,2075
Silli,Jharkhand,MMTCC41344,CITY,,5000
Mamaria Ahir,Haryana,MMTCC41345,CITY,,5000
Minapur,Bihar,MMTCC41346,CITY,,5000
Sanjan,Gujarat,MMTCC41347,CITY,,5000
Chandrasekharapuram,Andhra Pradesh,MMTCC41348,CITY,,1709
Pakala,Andhra Pradesh,MMTCC41349,CITY,,5000
Peelwa,Rajasthan,MMTCC41350,CITY,,5000
Tentulikhunti,Odisha,MMTCC41352,CITY,,5000
Golamunda,Odisha,MMTCC41353,CITY,,5000
Kamdara,Jharkhand,MMTCC41354,CITY,,5000
Barida,West Bengal,MMTCC41356,CITY,,5000
"Kargil,india",Jammu and Kashmir,MMTCC41357,CITY,,5000
Bhokardan (Jalna),Maharashtra,MMTCC49702,CITY,,5000
Badachana,Odisha,MMTCC41359,CITY,,5000
Satti,Karnataka,MMTCC41360,CITY,,5000
Deomornoi,Assam,MMTCC41361,CITY,,5000
Karkedi,Rajasthan,MMTCC41362,CITY,,5000
Belpur,West Bengal,MMTCC41363,CITY,,5000
Sono,Bihar,MMTCC41364,CITY,,5000
Chhuria,Chhattisgarh,MMTCC41365,CITY,,5000
Mohammadpur (Bihar),Bihar,MMTCC41366,CITY,,2380
Silwala Khurd,Rajasthan,MMTCC41367,CITY,,5000
Thobawara,Rajasthan,MMTCC41368,CITY,,5000
Duajhar,Odisha,MMTCC41369,CITY,,5000
Sangti,Arunachal Pradesh,MMTCC41370,CITY,,5000
Khrew,Jammu and Kashmir,MMTCC41371,CITY,,5000
Mondikunta,Andhra Pradesh,MMTCC41372,CITY,,5000
Gandia,Odisha,MMTCC41373,CITY,,5000
Sursand,Bihar,MMTCC41374,CITY,,5000
Pavijetpur,Gujarat,MMTCC41375,CITY,,1101
Gangpura,Rajasthan,MMTCC41376,CITY,,5000
Sojitra,Gujarat,MMTCC41378,CITY,,2967
Lankela Palem,Andhra Pradesh,MMTCC41379,CITY,,5000
Mawpat,Meghalaya,MMTCC41380,CITY,,5000
Devliya,Rajasthan,MMTCC41381,CITY,,5000
Binpur,West Bengal,MMTCC41382,CITY,,5000
Hanskhali,West Bengal,MMTCC41383,CITY,,5000
Dataganj,Uttar Pradesh,MMTCC41384,CITY,,5000
Bhorgiri,Maharashtra,MMTCC41385,CITY,,5000
Gair Sain,Uttarakhand,MMTCC41386,CITY,,5000
Ranikhet,Uttarakhand,MMTCC41387,CITY,,5000
Simaria,Jharkhand,MMTCC41388,CITY,,5000
Narayangarh(Madhya Pradesh),Madhya Pradesh,MMTCC41389,CITY,,5000
Neelakantapuram,Andhra Pradesh,MMTCC41390,CITY,,5000
Barpeta,Assam,MMTCC41391,CITY,,5000
Kantamalia,Odisha,MMTCC41392,CITY,,5000
Nawan,Haryana,MMTCC41393,CITY,,5000
Khandar,Rajasthan,MMTCC41394,CITY,,5000
Jhilimili,West Bengal,MMTCC41395,CITY,,5000
Lish,Arunachal Pradesh,MMTCC41396,CITY,,5000
Jamu,Uttar Pradesh,MMTCC41397,CITY,,5000
Tandur,Andhra Pradesh,MMTCC41398,CITY,,5000
Phiringia,Odisha,MMTCC41400,CITY,,5000
Cholapuram,Tamil Nadu,MMTCC41401,CITY,,2967
Samho,Bihar,MMTCC41402,CITY,,5000
Nimoth,Haryana,MMTCC41403,CITY,,5000
Chausa,Bihar,MMTCC41404,CITY,,5000
Bahavanpur,Uttar Pradesh,MMTCC41405,CITY,,5000
Dharur,Maharashtra,MMTCC41406,CITY,,5000
Kaliganj,West Bengal,MMTCC41407,CITY,,5000
Umarikadu,Tamil Nadu,MMTCC41408,CITY,,5000
Nyapin,Arunachal Pradesh,MMTCC41410,CITY,,5000
Paradsinga,Madhya Pradesh,MMTCC41411,CITY,,5000
Khaneti,Himachal Pradesh,MMTCC41412,CITY,,5000
Kotwa,Bihar,MMTCC41413,CITY,,5000
Bahadurgarh,Haryana,MMTCC41414,CITY,,2292
Bhothali,Chhattisgarh,MMTCC41415,CITY,,5000
Poriyahat,Jharkhand,MMTCC41416,CITY,,5000
Koshimbale (Raigad),Maharashtra,MMTCC49128,CITY,,5000
Ghora Mari,Assam,MMTCC41418,CITY,,5000
Devanakonda,Andhra Pradesh,MMTCC41419,CITY,,5000
Panyam,Andhra Pradesh,MMTCC41420,CITY,,5000
Beri,Haryana,MMTCC41421,CITY,,5000
Choondal,Kerala,MMTCC41422,CITY,,5000
Mahure,Maharashtra,MMTCC41423,CITY,,5000
Velugodu,Andhra Pradesh,MMTCC41426,CITY,,1792
Nanukalan,Haryana,MMTCC41427,CITY,,5000
Pahadi,Rajasthan,MMTCC41428,CITY,,5000
Rebbena,Telangana,MMTCC41429,CITY,,5000
Dholva,Gujarat,MMTCC41430,CITY,,5000
Khanapur (Telangana),Andhra Pradesh,MMTCC41432,CITY,,2504
Lurgam,Jammu and Kashmir,MMTCC41433,CITY,,5000
Banekuchi,Assam,MMTCC41434,CITY,,5000
Lepajering,Arunachal Pradesh,MMTCC41435,CITY,,5000
Parbatsar (Rajasthan),Rajasthan,MMTCC49051,CITY,,2779
Aziznagar,West Bengal,MMTCC41437,CITY,,5000
Belhar,Bihar,MMTCC41438,CITY,,5000
Rundal,Rajasthan,MMTCC41439,CITY,,5000
Pipali,Gujarat,MMTCC41440,CITY,,5000
Ratu,Jharkhand,MMTCC41441,CITY,,5000
Payal,Punjab,MMTCC41442,CITY,,5000
Shillai,Himachal Pradesh,MMTCC41443,CITY,,5000
S Bala,Jammu and Kashmir,MMTCC41444,CITY,,5000
Koda (karnataka),Rajasthan,MMTCC48794,CITY,,5000
Wardannapet,Telangana,MMTCC41446,CITY,,5000
Malarampura (Rajasthan),Rajasthan,MMTCC41447,CITY,,5000
Ladda,Punjab,MMTCC41448,CITY,,5000
Mankapur,Uttar Pradesh,MMTCC41449,CITY,,5000
Majorganj,Bihar,MMTCC41450,CITY,,5000
Diva (Thane),Maharashtra,MMTCC49421,CITY,,2504
Peth Vadgaon,Maharashtra,MMTCC41452,CITY,,5000
Jasol(Rajasthan),Rajasthan,MMTCC41453,CITY,,5000
Murum,Maharashtra,MMTCC41454,CITY,,5000
Palhawas,Haryana,MMTCC41455,CITY,,5000
Shopin,Jammu and Kashmir,MMTCC41456,CITY,,5000
Devgad,Maharashtra,MMTCC41457,CITY,,5000
Narayanpur (Assam),Assam,MMTCC49572,CITY,,981
Dhakhava,Uttar Pradesh,MMTCC41459,CITY,,5000
Shirole,Maharashtra,MMTCC41460,CITY,,5000
Joypur (West Bengal),West Bengal,MMTCC49832,CITY,,5000
Murhu,Jharkhand,MMTCC41462,CITY,,5000
Dahigaon (Solapur),Maharashtra,MMTCC49545,CITY,,5000
Kaljar,Assam,MMTCC41464,CITY,,5000
Pakherpora,Jammu and Kashmir,MMTCC41465,CITY,,5000
Shekhsar,Rajasthan,MMTCC41466,CITY,,5000
Lolasur,Karnataka,MMTCC41467,CITY,,5000
Samudrapur,Maharashtra,MMTCC41468,CITY,,5000
Golmuri,Jharkhand,MMTCC41469,CITY,,5000
Veeraballi,Andhra Pradesh,MMTCC41470,CITY,,5000
Nachinda,West Bengal,MMTCC41471,CITY,,5000
Virasigamani,Tamil Nadu,MMTCC41472,CITY,,5000
Kurawata,Haryana,MMTCC41473,CITY,,5000
Deorachhara,Tripura,MMTCC41475,CITY,,5000
Jupadu Bangla,Tamil Nadu,MMTCC41476,CITY,,5000
Nagwa,Rajasthan,MMTCC41477,CITY,,5000
Padalsingi,Maharashtra,MMTCC41478,CITY,,5000
Banbasa (Uttarakhand),Uttarakhand,MMTCC50121,CITY,,5000
Thathiengarpet,Tamil Nadu,MMTCC41480,CITY,,2646
Donkarayi,Andhra Pradesh,MMTCC41481,CITY,,5000
Kanhur Pathar,Maharashtra,MMTCC41482,CITY,,5000
Basai Road,Haryana,MMTCC41483,CITY,,5000
Mairwa,Bihar,MMTCC41484,CITY,,5000
Motipur,Bihar,MMTCC41485,CITY,,2779
Tadepalli,Andhra Pradesh,MMTCC41486,CITY,,5000
Chher (atps Colony),Gujarat,MMTCC41487,CITY,,5000
Bandarmari,Assam,MMTCC41488,CITY,,5000
Rahud,Maharashtra,MMTCC41489,CITY,,5000
Ghatiya,Madhya Pradesh,MMTCC41490,CITY,,5000
Kinjirkela,Odisha,MMTCC41491,CITY,,5000
Garabandha,Odisha,MMTCC41492,CITY,,5000
Dwarikapur,Tripura,MMTCC41493,CITY,,5000
Madnur,Telangana,MMTCC41494,CITY,,5000
Chozuba,Nagaland,MMTCC41495,CITY,,5000
Bilesari,Rajasthan,MMTCC41496,CITY,,5000
Ladakh,Jammu and Kashmir,MMTCC41497,CITY,,5000
Weir,Rajasthan,MMTCC41498,CITY,,5000
Gugodh,Haryana,MMTCC41499,CITY,,5000
Bediya,Maharashtra,MMTCC41500,CITY,,2646
Kuzhalmannam,Kerala,MMTCC41501,CITY,,2967
Ellamanchili,Tamil Nadu,MMTCC41502,CITY,,5000
Bochaha,Bihar,MMTCC41503,CITY,,5000
Rahimatpur,Maharashtra,MMTCC41504,CITY,,5000
Badni,Rajasthan,MMTCC41505,CITY,,5000
Undoo,Rajasthan,MMTCC41506,CITY,,5000
Kokrajhar,Assam,MMTCC41507,CITY,,5000
Jajawar,Rajasthan,MMTCC41508,CITY,,5000
Devchadi,Gujarat,MMTCC41509,CITY,,5000
Padli,Maharashtra,MMTCC41510,CITY,,5000
Karanji (Ahmednagar),Maharashtra,MMTCC49453,CITY,,5000
Vai,Maharashtra,MMTCC41512,CITY,,5000
Dediapada,Gujarat,MMTCC41514,CITY,,1868
Paroli,Rajasthan,MMTCC41515,CITY,,5000
Saipau,Rajasthan,MMTCC41516,CITY,,5000
Gudari,Odisha,MMTCC41517,CITY,,5000
Dhulipudi,Tamil Nadu,MMTCC41518,CITY,,5000
Mijikajan,Assam,MMTCC41520,CITY,,5000
Gullanpet,Karnataka,MMTCC41521,CITY,,5000
Pathera,Haryana,MMTCC41522,CITY,,5000
Lavera,Rajasthan,MMTCC41523,CITY,,5000
Manpura,Rajasthan,MMTCC41524,CITY,,5000
Asop,Rajasthan,MMTCC41525,CITY,,5000
Panchu,Rajasthan,MMTCC41526,CITY,,5000
Vadamalapeta,Andhra Pradesh,MMTCC41527,CITY,,5000
Bhagaban Nagar,Tripura,MMTCC41528,CITY,,5000
Pali (Chhattisgarh),Chhattisgarh,MMTCC41529,CITY,,5000
Rajankolur,Karnataka,MMTCC41530,CITY,,5000
Pawas,Maharashtra,MMTCC41531,CITY,,2292
Panchgram,West Bengal,MMTCC41532,CITY,,5000
Deorukh (Devrukh),Maharashtra,MMTCC49759,CITY,,5000
Rongra,Meghalaya,MMTCC41534,CITY,,5000
Begun,Rajasthan,MMTCC41535,CITY,,5000
Darang,Himachal Pradesh,MMTCC41536,CITY,,5000
Harlakhi,Bihar,MMTCC41537,CITY,,5000
Kaptanganj,Uttar Pradesh,MMTCC41538,CITY,,2504
Panaivilai,Tamil Nadu,MMTCC48757,CITY,,5000
Pastana,Jammu and Kashmir,MMTCC41541,CITY,,5000
Sadat Nagar,Haryana,MMTCC41542,CITY,,5000
Luhari,Rajasthan,MMTCC41543,CITY,,5000
Indora,Himachal Pradesh,MMTCC41544,CITY,,5000
Nachandupatti,Tamil Nadu,MMTCC41545,CITY,,5000
Gudhachandraji,Rajasthan,MMTCC41546,CITY,,5000
Narrawada,Andhra Pradesh,MMTCC41547,CITY,,5000
Silonijan,Assam,MMTCC41548,CITY,,5000
Tral,Jammu and Kashmir,MMTCC41549,CITY,,5000
Kulikawn,Mizoram,MMTCC41550,CITY,,5000
Jalumuru,Andhra Pradesh,MMTCC41551,CITY,,5000
Khaira,Maharashtra,MMTCC41552,CITY,,5000
Edacheri,Kerala,MMTCC41553,CITY,,5000
Medziphema,Nagaland,MMTCC41554,CITY,,5000
Huvin Hipparagi,Karnataka,MMTCC41555,CITY,,2380
Chilla,Uttar Pradesh,MMTCC41556,CITY,,5000
Ramnagar (West Bengal),West Bengal,MMTCC50366,CITY,,1792
Kurinjipadi,Tamil Nadu,MMTCC41558,CITY,,5000
Umedabad (Gole),Rajasthan,MMTCC48619,CITY,,5000
Kolanukonda,Andhra Pradesh,MMTCC41560,CITY,,5000
Vellikulangara,Kerala,MMTCC41561,CITY,,5000
Mahendraganj,Meghalaya,MMTCC41562,CITY,,5000
Jawalapora,Jammu and Kashmir,MMTCC41563,CITY,,5000
Mothugudem,Andhra Pradesh,MMTCC41564,CITY,,2967
Orang,Assam,MMTCC41565,CITY,,5000
Burma,Jharkhand,MMTCC41566,CITY,,5000
Gopannapalem,Andhra Pradesh,MMTCC41567,CITY,,5000
Mahulia,Jharkhand,MMTCC41568,CITY,,5000
Chuchuyimlang,Nagaland,MMTCC41569,CITY,,5000
Jawali,Maharashtra,MMTCC41570,CITY,,5000
Ghahi Gaon (Assam),Assam,MMTCC49950,CITY,,5000
Jharda,Madhya Pradesh,MMTCC41572,CITY,,5000
Dhaneta,Himachal Pradesh,MMTCC41573,CITY,,5000
Marowa,Assam,MMTCC41574,CITY,,5000
Dangs,Gujarat,MMTCC41575,CITY,,5000
Garhani,Bihar,MMTCC41576,CITY,,5000
Demow,Assam,MMTCC41577,CITY,,1209
Ekma,Bihar,MMTCC41578,CITY,,5000
Kariri,Rajasthan,MMTCC41579,CITY,,5000
Maneswar,Odisha,MMTCC41580,CITY,,5000
Doravarichatram,Andhra Pradesh,MMTCC41581,CITY,,5000
Badhal,Rajasthan,MMTCC41582,CITY,,5000
Mawlai,Meghalaya,MMTCC41583,CITY,,5000
Ainavilli,Andhra Pradesh,MMTCC41584,CITY,,5000
Bandhu Ganj,Bihar,MMTCC41585,CITY,,5000
Makkuva,Andhra Pradesh,MMTCC41586,CITY,,5000
Sirohi Road,West Bengal,MMTCC41587,CITY,,2292
Paharmura,Tripura,MMTCC41588,CITY,,5000
Ghantapada,Odisha,MMTCC41589,CITY,,5000
Jhanswa,Haryana,MMTCC41590,CITY,,5000
Sumbal,Jammu and Kashmir,MMTCC41591,CITY,,5000
Pamidipadu,Andhra Pradesh,MMTCC41592,CITY,,5000
Angara (Andhra Pradesh),Jharkhand,MMTCC50158,CITY,,5000
Taranagar (Rajasthan),Rajasthan,MMTCC50295,CITY,,2967
Isukapalem,Andhra Pradesh,MMTCC41595,CITY,,5000
"Kunnathur,kerala",Kerala,MMTCC41596,CITY,,5000
Bisayakpur,Uttar Pradesh,MMTCC41597,CITY,,5000
Chamoli (uttarakhand),Uttar Pradesh,MMTCC48870,CITY,,5000
Khatauli(Uttar Pradesh),Uttar Pradesh,MMTCC41599,CITY,,5000
Khagna,Himachal Pradesh,MMTCC41600,CITY,,5000
Barun,Bihar,MMTCC41601,CITY,,5000
Satnala,Tripura,MMTCC41602,CITY,,5000
Ranapur,Odisha,MMTCC41603,CITY,,5000
Davuluru,Andhra Pradesh,MMTCC41604,CITY,,5000
Dishergarh,West Bengal,MMTCC41605,CITY,,5000
Sunnipenta,Andhra Pradesh,MMTCC41606,CITY,,1647
Mazbat,Assam,MMTCC41607,CITY,,5000
Dakkili,Andhra Pradesh,MMTCC41608,CITY,,5000
Arjunsar,Rajasthan,MMTCC41609,CITY,,5000
Palera,Madhya Pradesh,MMTCC41610,CITY,,5000
Kirlampudi,Andhra Pradesh,MMTCC41611,CITY,,5000
Gangapur (Aurangabad),Maharashtra,MMTCC49774,CITY,,5000
Mentada,Andhra Pradesh,MMTCC41613,CITY,,5000
Pamulapadu,Andhra Pradesh,MMTCC41614,CITY,,5000
Jalav,Maharashtra,MMTCC41615,CITY,,5000
Kelwa(Rajasthan),Rajasthan,MMTCC41616,CITY,,5000
Pathargama,Jharkhand,MMTCC41617,CITY,,5000
Alamanda (andhra pradesh),Andhra Pradesh,MMTCC48750,CITY,,5000
Saraspur,Tripura,MMTCC41619,CITY,,5000
Peterbar,Jharkhand,MMTCC41620,CITY,,5000
Vissannapetaa,Andhra Pradesh,MMTCC41621,CITY,,1255
Lingala,Andhra Pradesh,MMTCC41622,CITY,,5000
Meghahatuburu,Jharkhand,MMTCC41623,CITY,,5000
Papparapatti,Tamil Nadu,MMTCC49502,CITY,,2967
Godda,Jharkhand,MMTCC41625,CITY,,1919
Ujlan,Rajasthan,MMTCC41626,CITY,,5000
Bishunpur,Jharkhand,MMTCC41627,CITY,,5000
Vinjorai,Rajasthan,MMTCC41629,CITY,,5000
Pipra,Bihar,MMTCC41630,CITY,,5000
Gobindapur (West Bengal),West Bengal,MMTCC48633,CITY,,5000
Kolakaluru,Tamil Nadu,MMTCC41632,CITY,,5000
Sankra,Chhattisgarh,MMTCC41633,CITY,,5000
Sujanpur Tira,Himachal Pradesh,MMTCC41634,CITY,,1375
Dhula,Assam,MMTCC41635,CITY,,5000
Deola,Maharashtra,MMTCC41636,CITY,,5000
Dialgam,Jammu and Kashmir,MMTCC41637,CITY,,5000
Puraini,Bihar,MMTCC41638,CITY,,5000
Bankey Bazar,Bihar,MMTCC41639,CITY,,5000
Bakola,Assam,MMTCC41640,CITY,,5000
Bordoloni,Assam,MMTCC41641,CITY,,5000
Lad Bharol,Himachal Pradesh,MMTCC41642,CITY,,5000
Banoti (Raigad),Maharashtra,MMTCC50008,CITY,,5000
Chandur Railway,Maharashtra,MMTCC41644,CITY,,5000
Harnaut,Bihar,MMTCC41645,CITY,,5000
Rampachodavaram,Andhra Pradesh,MMTCC41646,CITY,,5000
Kuppagadde,Karnataka,MMTCC41647,CITY,,5000
Tato,Arunachal Pradesh,MMTCC41648,CITY,,5000
Maur Mandi,Punjab,MMTCC41649,CITY,,5000
Baghiabahal,Odisha,MMTCC41650,CITY,,5000
Mauganj,Madhya Pradesh,MMTCC41651,CITY,,5000
Punhana,Haryana,MMTCC41652,CITY,,5000
Velavadar,Gujarat,MMTCC41653,CITY,,5000
Nanil,Jammu and Kashmir,MMTCC41654,CITY,,5000
"Kotli,himachal Pradesh",Himachal Pradesh,MMTCC41655,CITY,,5000
Polavaram,Andhra Pradesh,MMTCC41656,CITY,,2292
Bira (West Bengal),West Bengal,MMTCC49634,CITY,,5000
Chawngte,Mizoram,MMTCC41658,CITY,,5000
Desaiganj,Maharashtra,MMTCC41659,CITY,,5000
Shujalpur,Madhya Pradesh,MMTCC41660,CITY,,2292
Kasurdi,Maharashtra,MMTCC41661,CITY,,5000
